offered_rate_req_s,num_requests,num_completed,measured_throughput_req_s,ttft_mean_ms,ttft_p50_ms,ttft_p99_ms,decode_latency_mean_ms,prefill_step_time_mean_ms,mixed_step_time_mean_ms,num_pure_prefill_steps,num_pure_decode_steps,num_mixed_steps,pct_wall_time_prefill_or_mixed,e2e_latency_mean_s,num_steps,gpu_sm_util_avg_pct
0.5,14,14,0.5082588121969672,164.15399464283706,41.30285300016112,1354.8407210000732,24.14796704241963,112.82889775003468,55.204884333155256,8,613,6,7.694045096387185,1.6783658200713814,627,42.59375
1.0,30,30,1.0201192941763901,173.10971416670023,69.99388100030046,2220.407236000028,24.293093494191528,171.29074183336948,71.47555229168272,6,1032,24,9.86263816360439,2.0796647930333316,1062,70.0625
2.0,61,61,1.310235786497732,2757.9846270491994,90.61838699972213,27229.776062999917,25.347783820396625,226.5407721000429,93.27631409998503,10,1559,50,14.918746513512874,5.065440482409888,1619,84.66666666666667
4.0,136,136,1.992921503830271,5801.223720169128,1333.472047000214,46538.17961000004,27.956756255390662,226.15632071421845,154.00498302701513,14,1715,111,29.70496692052619,9.589603666573517,1840,89.27536231884058
8.0,253,253,2.173531754985162,22494.29863394861,18549.12397199996,86079.38776900028,29.27544661099036,211.57408133331046,159.79897792234166,24,2676,206,32.66047460212288,26.566869609853747,2906,90.02586206896552
16.0,495,495,2.1123782230715795,61885.41885541012,52362.18171900009,197397.893413,30.183290496628693,216.66284141819318,164.8515817110436,55,5191,398,33.10181783018841,66.26402973948682,5644,89.85836909871244
32.0,981,981,2.0982847713364485,143285.89599548618,134913.09886999987,426961.4739620001,30.265705173757652,220.97134180557146,178.1365763974516,108,10060,780,34.8420414969043,147.71204850821698,10948,90.43318965517241
